id,subcategory_id,question_text,question_type,help_text,organization_size,sector,weight,required,created_at,updated_at
RS.MA-01_risk,RS.MA-01,"What is the risk level associated with your incident response management capabilities?",multiple_choice,"This question assesses risk for RS.MA-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-01_maturity,RS.MA-01,"How mature is your incident response management program?",multiple_choice,"This question assesses maturity for RS.MA-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-01_implementation,RS.MA-01,"How well implemented are your incident response management procedures?",multiple_choice,"This question assesses implementation for RS.MA-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-01_effectiveness,RS.MA-01,"How effective is your incident response management at minimizing impact?",multiple_choice,"This question assesses effectiveness for RS.MA-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-02_risk,RS.MA-02,"What is the risk level associated with your incident response management capabilities?",multiple_choice,"This question assesses risk for RS.MA-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-02_maturity,RS.MA-02,"How mature is your incident response management program?",multiple_choice,"This question assesses maturity for RS.MA-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-02_implementation,RS.MA-02,"How well implemented are your incident response management procedures?",multiple_choice,"This question assesses implementation for RS.MA-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-02_effectiveness,RS.MA-02,"How effective is your incident response management at minimizing impact?",multiple_choice,"This question assesses effectiveness for RS.MA-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-03_risk,RS.MA-03,"What is the risk level associated with your incident response management capabilities?",multiple_choice,"This question assesses risk for RS.MA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-03_maturity,RS.MA-03,"How mature is your incident response management program?",multiple_choice,"This question assesses maturity for RS.MA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-03_implementation,RS.MA-03,"How well implemented are your incident response management procedures?",multiple_choice,"This question assesses implementation for RS.MA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-03_effectiveness,RS.MA-03,"How effective is your incident response management at minimizing impact?",multiple_choice,"This question assesses effectiveness for RS.MA-03",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-04_risk,RS.MA-04,"What is the risk level associated with your incident response management capabilities?",multiple_choice,"This question assesses risk for RS.MA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-04_maturity,RS.MA-04,"How mature is your incident response management program?",multiple_choice,"This question assesses maturity for RS.MA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-04_implementation,RS.MA-04,"How well implemented are your incident response management procedures?",multiple_choice,"This question assesses implementation for RS.MA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-04_effectiveness,RS.MA-04,"How effective is your incident response management at minimizing impact?",multiple_choice,"This question assesses effectiveness for RS.MA-04",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-05_risk,RS.MA-05,"What is the risk level associated with your incident response management capabilities?",multiple_choice,"This question assesses risk for RS.MA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-05_maturity,RS.MA-05,"How mature is your incident response management program?",multiple_choice,"This question assesses maturity for RS.MA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-05_implementation,RS.MA-05,"How well implemented are your incident response management procedures?",multiple_choice,"This question assesses implementation for RS.MA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MA-05_effectiveness,RS.MA-05,"How effective is your incident response management at minimizing impact?",multiple_choice,"This question assesses effectiveness for RS.MA-05",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-01_risk,RS.MI-01,"How would you rate the risk associated with your incident mitigation and containment abilities?",multiple_choice,"This question assesses risk for RS.MI-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-01_maturity,RS.MI-01,"What is the maturity of your incident mitigation and containment procedures?",multiple_choice,"This question assesses maturity for RS.MI-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-01_implementation,RS.MI-01,"What is the implementation status of your incident mitigation and containment measures?",multiple_choice,"This question assesses implementation for RS.MI-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-01_effectiveness,RS.MI-01,"How effective are your mitigation measures at containing and eliminating threats?",multiple_choice,"This question assesses effectiveness for RS.MI-01",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-02_risk,RS.MI-02,"How would you rate the risk associated with your incident mitigation and containment abilities?",multiple_choice,"This question assesses risk for RS.MI-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-02_maturity,RS.MI-02,"What is the maturity of your incident mitigation and containment procedures?",multiple_choice,"This question assesses maturity for RS.MI-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-02_implementation,RS.MI-02,"What is the implementation status of your incident mitigation and containment measures?",multiple_choice,"This question assesses implementation for RS.MI-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
RS.MI-02_effectiveness,RS.MI-02,"How effective are your mitigation measures at containing and eliminating threats?",multiple_choice,"This question assesses effectiveness for RS.MI-02",,,1.0,0,"2025-08-24 20:47:09","2025-08-24 20:47:09"
